standerror_origan_delta_hedge ,0.00599653,0.00585749,0.0057498,0.0058853,0.0055339,0.00541686,0.00541605,0.00537715,0.00537486,0.00535479,0.00538773,0.00551355,0.00619784,0.0084018, 
standerror_newmodel_delta_hedge ,0.00599562,0.00585667,0.0057491,0.0058853,0.0055338,0.00541681,0.00541606,0.00537716,0.00537496,0.00535507,0.00538719,0.0055121,0.00619007,0.00840263, 
 Date  ,  Opening  , High , Low , Close , Impiled Volatility ,  Delta  ,  Portfolio_Value ,  DAX  , Portfolio_Value_Normalization , Newmodel Implied Volatility , Newmodel Delta , Newmodel Price ,  Newmodel_Normalization ,,
43447,23.13,23.13,22.53,22.59,0.200859,0.800783,-24.2324,10924.7,0.00377472,0.206616,0.796735,22.8628,0.00377394, ,
43446,22.2,23,21.99,22.87,0.206614,0.796625,-23.8663,10929.4,0.00385393,0.212443,0.778153,21.9417,0.00385582, ,
43445,21.13,22.27,20.89,21.95,0.212457,0.778044, ,,,,,,,,
9500,,,,,,,,,,,,,,,
43535,23.66,24.35,23.4,24.35,0.208663,0.818167,19.2287,11543.5,-0.0027514,0.203006,0.815123,23.4373,-0.00274432, ,
43532,23.03,23.5,22.94,23.46,0.203,0.8147,33.6597,11457.8,-0.00468978,0.193868,0.828355,23.6134,-0.0046899, ,
43531,23.84,24.31,23.42,23.62,0.193856,0.828217,-0.73834,11517.8,0.000101883,0.193943,0.834466,24.2037,0.000100577, ,
43530,24.39,24.55,24.17,24.21,0.193925,0.834332,-13.3916,11587.6,0.00185279,0.19748,0.833966,24.6137,0.00185181, ,
43529,24.27,24.66,24.19,24.62,0.197458,0.833836,17.5265,11620.7,-0.00241081,0.19238,0.836089,24.2038,-0.00240978, ,
43528,24.82,24.82,23.99,24.21,0.192361,0.835956,-39.5414,11592.7,0.00554885,0.202663,0.827371,24.6585,0.00554455, ,
43525,24.36,24.95,24.36,24.68,0.202643,0.826953,20.0975,11601.7,-0.00282561,0.197071,0.824198,23.7632,-0.00282337, ,
43524,23.09,23.9,23.09,23.77,0.19706,0.824064,-6.21391,11515.6,0.000880202,0.198551,0.820137,23.593,0.000880549, ,
43523,23.63,23.69,23.26,23.6,0.198542,0.820002,10.2293,11487.3,-0.00142985,0.195669,0.827468,23.9334,-0.00143054, ,
43522,23.12,23.96,23.12,23.94,0.195655,0.827336,27.5739,11540.8,-0.00381557,0.187914,0.831373,23.3636,-0.00381405, ,
43521,23.66,23.74,23.37,23.37,0.187903,0.831236,-16.2302,11505.4,0.0022823,0.191813,0.823047,23.1192,0.00228358, ,
43518,22.99,23.44,22.99,23.14,0.191807,0.822621,9.71348,11457.7,-0.00136585,0.189028,0.821945,22.7532,-0.00136486, ,
43517,23.37,23.37,22.76,22.76,0.189025,0.821804,-46.2394,11423.3,0.00668315,0.200972,0.8091,23.0425,0.00668209, ,
43516,22.41,23.06,22.22,23.05,0.200971,0.808965,12.5451,11402,-0.00182888,0.197649,0.802802,22.1722,-0.00182656, ,
43515,21.85,22.2,21.6,22.18,0.197657,0.802662,6.96008,11309.2,-0.00101274,0.195694,0.803345,22.0222,-0.0010123, ,
43514,21.94,22.03,21.7,22.03,0.195703,0.803203,1.48191,11299.2,-0.000215415,0.194756,0.804082,21.9975,-0.000215306, ,
43511,19.83,22.02,19.83,22.02,0.194765,0.803674,-8.73782,11299.8,0.00132404,0.197334,0.779812,20.461,0.00132828, ,
43510,21.09,21.16,20.33,20.47,0.197363,0.779668,-1.01485,11089.8,0.000151776,0.197475,0.787763,21.0814,0.000150098, ,
43509,20.8,21.15,20.58,21.09,0.197497,0.787621,16.6385,11167.2,-0.00248632,0.193226,0.78677,20.5914,-0.00248482, ,
43508,20.43,20.67,20.43,20.6,0.193253,0.786624,24.1293,11126.1,-0.00363759,0.187274,0.779331,19.4811,-0.0036341, ,
43507,19.12,19.7,19.12,19.49,0.187311,0.779178,-44.7799,11014.6,0.00703929,0.197565,0.758911,19.0941,0.00704101, ,
43504,19.44,19.71,18.53,19.12,0.197613,0.758558,19.2861,10906.8,-0.00294097,0.193087,0.774933,19.8109,-0.00294281, ,
43503,21.49,21.53,19.75,19.82,0.193124,0.774788,36.2265,11022,-0.00516054,0.185404,0.813577,21.9129,-0.00516552, ,
43502,22.1,22.1,21.86,21.92,0.185411,0.813434,-17.8091,11324.7,0.00254327,0.189829,0.813601,22.4429,0.00254185, ,
43501,20.91,22.45,20.91,22.45,0.189831,0.813463,-7.58181,11368,0.00112316,0.192055,0.792105,21.0018,0.00112695, ,
43500,21.01,21.01,20.38,21.01,0.192077,0.791962,2.23524,11176.6,-0.00033048,0.19097,0.793335,20.9973,-0.000330503, ,
43497,21.1,21.25,20.79,21.02,0.190991,0.792942,-7.97684,11180.7,0.00118551,0.192741,0.790665,21.0317,0.00118539, ,
43496,21.49,22.04,20.2,21.04,0.192762,0.790524,-35.2833,11173.1,0.00532416,0.201062,0.784723,21.4514,0.00532279, ,
43495,21.36,21.51,21.06,21.46,0.201082,0.78459,26.4948,11181.7,-0.00392324,0.194524,0.793652,21.4819,-0.0039231, ,
43494,21.43,21.67,21.22,21.49,0.194542,0.793514,-27.708,11218.8,0.00416319,0.201049,0.787396,21.6915,0.00416243, ,
43493,21.79,21.79,21.34,21.7,0.201067,0.787264,43.4172,11210.3,-0.00631232,0.190054,0.803651,21.8183,-0.00631233, ,
43490,21.47,22.31,21.47,21.84,0.190065,0.803256,-32.3868,11281.8,0.0049122,0.198123,0.780998,20.9712,0.00491418, ,
43489,20.29,20.98,20.29,20.98,0.198149,0.780863,20.3526,11130.2,-0.00309004,0.193143,0.778579,20.3112,-0.00308807, ,
43488,20.14,20.87,20.14,20.32,0.193175,0.778439,31.6105,11071.5,-0.00471073,0.185453,0.786911,20.1417,-0.00471, ,
43487,20.47,20.91,19.97,20.15,0.185483,0.786765,-50.9718,11090.1,0.00771933,0.197415,0.781832,21.0113,0.00771664, ,
43486,21.27,21.27,20.91,21.02,0.19744,0.781697,-19.5511,11136.2,0.00295195,0.201531,0.785607,21.7361,0.00294639, ,
43483,19.88,21.76,19.88,21.76,0.201549,0.785247,9.1432,11205.5,-0.00145075,0.200203,0.75594,19.49,-0.00144449, ,
43482,18.95,19.5,18.83,19.5,0.200249,0.75581,10.5773,10918.6,-0.00166661,0.197636,0.759025,19.4802,-0.00166649, ,
43481,19.5,19.53,19.11,19.49,0.197681,0.758892,-22.6292,10931.2,0.00362746,0.202584,0.751181,19.4097,0.00362746, ,
43480,19.85,19.85,18.88,19.42,0.202633,0.751054,-15.7261,10891.8,0.00255487,0.205921,0.745,19.2993,0.00255503, ,
43479,18.86,19.31,18.8,19.31,0.205974,0.744877,14.6776,10855.9,-0.00235563,0.202142,0.750798,19.3736,-0.00235593, ,
43476,19.78,19.78,19.11,19.4,0.202192,0.750485,-21.3615,10887.5,0.00343576,0.206719,0.75133,19.8597,0.00343436, ,
43475,18.86,19.87,18.86,19.87,0.206766,0.751209,31.7212,10921.6,-0.00506278,0.199466,0.752843,19.3299,-0.00506108, ,
43474,19.54,19.78,19.17,19.34,0.199516,0.752715,-34.9203,10893.3,0.00575405,0.207128,0.737977,19.019,0.00575458, ,
43473,18.3,19.37,18.3,19.03,0.207187,0.73786,24.7355,10804,-0.00408271,0.201571,0.734745,18.359,-0.00408071, ,
43472,19,19,17.92,18.37,0.201636,0.734624,-31.4261,10747.8,0.00522869,0.207852,0.733329,18.802,0.00522523, ,
43469,16.96,18.83,16.82,18.83,0.207914,0.733056,8.23677,10767.7,-0.00147827,0.207459,0.691662,16.3067,-0.00147243, ,
43468,16.76,16.92,16.25,16.32,0.207558,0.691574,-8.81314,10416.7,0.00153002,0.209467,0.710592,17.5576,0.00152688, ,
43467,16.88,17.71,16.35,17.57,0.209548,0.710491,-3.02685,10580.2,0.00052838,0.209207,0.708134,17.4033,0.000529316, ,
43462,16.52,17.55,16.52,17.45,0.209291,0.707791,-32.3528,10559,0.00594327,0.216167,0.683945,16.5461,0.00594484, ,
43461,17.64,17.64,15.78,16.56,0.21627,0.683871,148.052,10381.5,-0.0244108,0.185375,0.730002,16.8718,-0.0244102, ,
43455,17.38,17.69,16.92,16.92,0.185451,0.729466,-43.3814,10633.8,0.00731377,0.194494,0.721104,17.1785,0.00731268, ,
43454,17.71,17.93,16.88,17.19,0.194572,0.720988,61.1013,10611.1,-0.00972241,0.181627,0.748647,17.73,-0.00972353, ,
43453,18.71,19.07,17.56,17.74,0.181689,0.748507,-107.495,10766.2,0.0179681,0.204748,0.730547,18.6188,0.017965, ,
43452,18.14,19.13,18.14,18.63,0.204813,0.730435,85.3472,10740.9,-0.0136961,0.18625,0.745802,17.9998,-0.0136936, ,
43451,19.24,19.26,18.01,18.01,0.186312,0.745668,-38.7553,10772.2,0.00620362,0.194286,0.75103,19.0748,0.00619575, ,
43448,18.88,19.45,18.34,19.1,0.194338,0.750724,-0.373985,10865.8,5.92E-05,0.19425,0.757387,19.5404,5.80E-05, ,
43447,20.04,20.04,19.49,19.55,0.194296,0.757261,-21.4313,10924.7,0.00341972,0.198783,0.754686,19.7902,0.00341891, ,
43446,19.17,19.92,18.97,19.8,0.198828,0.754565,-18.5191,10929.4,0.00306646,0.202899,0.735535,18.8791,0.00306863, ,
43445,18.15,19.23,17.93,18.89,0.202959,0.735422, ,,,,,,,,
9800,,,,,,,,,,,,,,,
43535,21.24,21.9,20.99,21.9,0.201506,0.790099,18.7702,11543.5,-0.00272401,0.196394,0.785433,21.0147,-0.00271703, ,
43532,20.64,21.09,20.55,21.04,0.196422,0.785021,31.8425,11457.8,-0.0045038,0.188512,0.798065,21.1916,-0.00450398, ,
43531,21.41,21.85,21.04,21.2,0.188534,0.797908,-2.82536,11517.8,0.000395563,0.189094,0.804602,21.7819,0.000393952, ,
43530,21.95,22.09,21.73,21.79,0.18911,0.804448,-11.3384,11587.6,0.00158793,0.191765,0.805382,22.1619,0.00158684, ,
43529,21.83,22.2,21.75,22.17,0.191778,0.805231,17.3555,11620.7,-0.00242004,0.187194,0.806579,21.762,-0.00241882, ,
43528,22.37,22.37,21.56,21.77,0.187209,0.806423,-39.7966,11592.7,0.00565171,0.196541,0.799052,22.216,0.0056473, ,
43525,21.92,22.49,21.92,22.24,0.196555,0.798636,20.662,11601.7,-0.00294693,0.191322,0.79441,21.3414,-0.00294432, ,
43524,20.7,21.48,20.7,21.35,0.191345,0.794257,-6.36473,11515.6,0.000914992,0.192694,0.790157,21.1812,0.00091538, ,
43523,21.22,21.27,20.87,21.19,0.19272,0.790006,9.63745,11487.3,-0.00136654,0.190212,0.797711,21.5116,-0.00136735, ,
43522,20.73,21.53,20.73,21.52,0.190232,0.797558,26.6839,11540.8,-0.00375513,0.183425,0.800043,20.9618,-0.00375337, ,
43521,21.25,21.33,20.97,20.97,0.183448,0.799885,-15.7385,11505.4,0.00225096,0.186787,0.791757,20.7264,0.00225227, ,
43518,20.62,21.04,20.62,20.75,0.186815,0.791338,8.82391,11457.7,-0.00126413,0.184475,0.789706,20.3813,-0.00126302, ,
43517,20.98,20.98,20.39,20.39,0.184507,0.789547,-43.5897,11423.3,0.00640075,0.194699,0.778618,20.6506,0.00639962, ,
43516,20.05,20.68,19.88,20.66,0.194732,0.77847,10.5486,11402,-0.00156802,0.192133,0.770435,19.8302,-0.00156554, ,
43515,19.51,19.85,19.28,19.84,0.192175,0.770285,7.28709,11309.2,-0.00108158,0.19026,0.770687,19.6803,-0.00108108, ,
43514,19.59,19.69,19.37,19.69,0.190303,0.770534,2.46243,11299.2,-0.00036498,0.189146,0.771531,19.6448,-0.000364777, ,
43511,17.58,19.67,17.58,19.67,0.18919,0.771143,-6.4985,11299.8,0.00100798,0.191044,0.745342,18.159,0.00101247, ,
43510,18.77,18.85,18.04,18.17,0.191108,0.745196,-1.61287,11089.8,0.000246472,0.191309,0.754215,18.7595,0.000244664, ,
43509,18.49,18.83,18.28,18.77,0.191365,0.754067,16.0674,11167.2,-0.00245843,0.187525,0.752046,18.2894,-0.00245685, ,
43508,18.12,18.36,18.12,18.3,0.187586,0.751895,23.281,11126.1,-0.0036105,0.182269,0.742092,17.2291,-0.0036069, ,
43507,16.9,17.48,16.9,17.24,0.18234,0.741939,-44.7978,11014.6,0.00724933,0.191754,0.721923,16.8814,0.00725073, ,
43504,17.21,17.47,16.34,16.91,0.191836,0.721622,18.1004,10906.8,-0.00283643,0.187867,0.738612,17.5688,-0.00283833, ,
43503,19.16,19.19,17.51,17.58,0.187938,0.738467,37.1079,11022,-0.00539645,0.180736,0.780164,19.561,-0.00540202, ,
43502,19.74,19.74,19.51,19.57,0.180777,0.780006,-17.1986,11324.7,0.00250187,0.184607,0.781496,20.071,0.00250027, ,
43501,18.6,20.08,18.6,20.08,0.184644,0.781343,-7.04048,11368,0.00106683,0.186551,0.757936,18.6898,0.00107092, ,
43500,18.72,18.72,18.1,18.7,0.186606,0.757785,2.09577,11176.6,-0.00031697,0.185561,0.759079,18.6845,-0.000316999, ,
43497,18.8,18.95,18.5,18.71,0.185616,0.758712,-10.7159,11180.7,0.00163081,0.18779,0.756151,18.7497,0.00163057, ,
43496,19.19,19.71,17.94,18.76,0.187846,0.756004,-33.5659,11173.1,0.00517342,0.195063,0.751739,19.1494,0.005172, ,
43495,19.06,19.2,18.78,19.16,0.195118,0.7516,24.2401,11181.7,-0.00367073,0.189535,0.759905,19.1899,-0.00367065, ,
43494,19.14,19.38,18.94,19.2,0.189586,0.759759,-26.4287,11218.8,0.00405456,0.195244,0.754645,19.3896,0.00405378, ,
43493,19.54,19.54,18.96,19.4,0.195296,0.754507,42.0197,11210.3,-0.0062429,0.185435,0.770093,19.5054,-0.00624296, ,
43490,19.18,19.98,19.18,19.53,0.18548,0.769719,-30.2489,11281.8,0.00469416,0.192364,0.747112,18.6893,0.00469629, ,
43489,18.06,18.7,18.06,18.7,0.192424,0.746973,17.4481,11130.2,-0.00272037,0.188407,0.742845,18.0791,-0.00271842, ,
43488,17.92,18.61,17.92,18.09,0.188473,0.742704,28.9206,11071.5,-0.00443613,0.181924,0.749765,17.9296,-0.00443543, ,
43487,18.23,18.65,17.74,17.94,0.181988,0.749615,-46.5399,11090.1,0.00721414,0.191951,0.747809,18.7393,0.00721143, ,
43486,18.98,18.98,18.65,18.75,0.19201,0.747671,-17.7946,11136.2,0.00274118,0.19536,0.753226,19.4234,0.00273606, ,
43483,17.67,19.45,17.67,19.45,0.195413,0.752893,7.50928,11205.5,-0.00122562,0.194585,0.719804,17.2979,-0.00121959, ,
43482,16.8,17.31,16.69,17.31,0.194666,0.719681,8.1148,10918.6,-0.00131669,0.192708,0.722371,17.3081,-0.00131665, ,
43481,17.36,17.36,16.97,17.32,0.192788,0.722245,-23.1943,10931.2,0.00382925,0.197427,0.714795,17.2576,0.00382921, ,
43480,17.69,17.69,16.76,17.27,0.197511,0.714678,-16.4232,10891.8,0.00274906,0.200685,0.708674,17.1673,0.00274917, ,
43479,16.75,17.18,16.69,17.18,0.200773,0.708564,13.5232,10855.9,-0.00223691,0.197373,0.714152,17.2408,-0.00223721, ,
43476,17.61,17.61,16.98,17.27,0.197457,0.713895,-18.5635,10887.5,0.00306851,0.201066,0.716098,17.6876,0.00306724, ,
43475,16.73,17.7,16.73,17.7,0.201147,0.715985,30.7582,10921.6,-0.00505811,0.194492,0.71615,17.1778,-0.00505648, ,
43474,17.36,17.61,17.06,17.19,0.194576,0.716031,-32.6813,10893.3,0.00554753,0.201189,0.70171,16.8769,0.00554805, ,
43473,16.19,17.2,16.19,16.89,0.201282,0.701607,23.8567,10804,-0.00406854,0.196155,0.696963,16.2468,-0.00406677, ,
43472,16.86,16.86,15.83,16.26,0.196254,0.696859,-30.15,10747.8,0.00517035,0.201784,0.696862,16.6694,0.00516762, ,
43469,14.95,16.7,14.82,16.7,0.201881,0.696652,6.3564,10767.7,-0.00118813,0.201917,0.651402,14.3346,-0.00118459, ,
43468,14.77,14.92,14.28,14.35,0.20205,0.65135,-8.06027,10416.7,0.0014497,0.203703,0.672363,15.5155,0.00144732, ,
43467,14.89,15.67,14.38,15.53,0.203819,0.672289,-4.21174,10580.2,0.000762282,0.203674,0.669609,15.3803,0.00076278, ,
43462,14.57,15.52,14.57,15.43,0.203792,0.6694,-32.4425,10559,0.00619803,0.210322,0.644964,14.594,0.00619881, ,
43461,15.6,15.62,13.87,14.61,0.210459,0.644928,142.435,10381.5,-0.0244837,0.182195,0.687761,14.8679,-0.0244831, ,
43455,15.36,15.66,14.92,14.92,0.182305,0.687388,-42.4624,10633.8,0.00744649,0.190551,0.680638,15.1762,0.00744558, ,
43454,15.67,15.88,14.88,15.19,0.190664,0.680547,57.6547,10611.1,-0.00954526,0.179206,0.70707,15.6977,-0.00954634, ,
43453,16.61,16.95,15.53,15.71,0.179303,0.706946,-99.5608,10766.2,0.0171767,0.199192,0.693637,16.5166,0.0171741, ,
43452,16.07,17.02,16.07,16.53,0.199291,0.693543,78.0818,10740.9,-0.0130134,0.183328,0.705368,15.9576,-0.0130113, ,
43451,17.11,17.12,15.97,15.97,0.183424,0.70525,-33.2409,10772.2,0.00548944,0.189699,0.713723,16.9421,0.00548307, ,
43448,16.76,17.3,16.24,16.97,0.189786,0.713471,1.48345,10865.8,-0.000241696,0.189286,0.721026,17.3682,-0.000242798, ,
43447,17.85,17.85,17.32,17.38,0.189366,0.720905,-19.5988,10924.7,0.0032133,0.19313,0.7193,17.5981,0.00321254, ,
43446,17.02,17.74,16.83,17.61,0.19321,0.719184,-23.0379,10929.4,0.00393712,0.19791,0.698715,16.787,0.0039389, ,
43445,16.05,17.06,15.84,16.8,0.198005,0.698617, ,,,,,,,,
10700,,,,,,,,,,,,,,,
43535,14.53,15.14,14.38,15.14,0.182437,0.683123,15.3952,11543.5,-0.00245697,0.178857,0.672857,14.377,-0.00245293, ,
43532,14.09,14.43,13.99,14.41,0.178982,0.672634,29.0145,11457.8,-0.0045155,0.173073,0.684162,14.5154,-0.00451566, ,
43531,14.78,15.05,14.38,14.53,0.173191,0.684032,-1.55314,11517.8,0.000237618,0.173285,0.693922,15.0158,0.000236068, ,
43530,15.2,15.25,15,15.03,0.173397,0.693782,-13.9293,11587.6,0.0021243,0.17589,0.696921,15.3859,0.00212308, ,
43529,15.05,15.4,15.04,15.4,0.175999,0.696782,15.4922,11620.7,-0.00236572,0.172654,0.694859,15.0359,-0.00236452, ,
43528,15.6,15.6,14.83,15.05,0.172765,0.694718,-34.7574,11592.7,0.00536067,0.179001,0.692391,15.4281,0.00535771, ,
43525,15.21,15.71,15.21,15.46,0.179112,0.692122,16.3307,11601.7,-0.00255915,0.175711,0.682007,14.6953,-0.00255692, ,
43524,14.03,14.8,14.03,14.71,0.17583,0.681883,-9.16603,11515.6,0.00145121,0.177337,0.677133,14.595,0.00145143, ,
43523,14.57,14.67,14.29,14.61,0.177459,0.677017,12.6632,11487.3,-0.00196946,0.174753,0.685936,14.8355,-0.00197007, ,
43522,14.2,14.93,14.2,14.85,0.17487,0.685808,16.8374,11540.8,-0.00262712,0.171309,0.682683,14.4254,-0.00262581, ,
43521,14.64,14.71,14.44,14.44,0.17143,0.682555,-10.1757,11505.4,0.00161304,0.172825,0.674922,14.1881,0.00161411, ,
